path_relative_to_web,lines,review_status,scope
src/app/news/topic/[slug]/page.module.css,48,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/app/news/topic/[slug]/page.tsx,94,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/app/not-found.module.css,5,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/app/not-found.test.tsx,40,test_suite,Vitest executed; e2e files tracked separately in the report.
src/app/not-found.tsx,42,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/app/page.tsx,194,changed_and_reviewed,"See change ledger for the exact scope; large files were reviewed around the change, not certified in full."
src/app/panel-login/page.tsx,37,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/app/panel-login/panelLogin.module.css,49,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/app/prices/[category]/[sub]/[sku]/page.test.ts,137,test_suite,Vitest executed; e2e files tracked separately in the report.
src/app/prices/[category]/[sub]/[sku]/page.tsx,145,targeted_review,Selected paths/callers inspected; full module review remains.
src/app/prices/[category]/[sub]/page.test.ts,119,test_suite,Vitest executed; e2e files tracked separately in the report.
src/app/prices/[category]/[sub]/page.tsx,189,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/app/prices/[category]/factory/[factory]/page.tsx,137,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/app/prices/[category]/page.tsx,163,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/app/prices/[category]/size/[size]/page.tsx,137,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/app/prices/_seo/indexability.test.ts,93,test_suite,Vitest executed; e2e files tracked separately in the report.
src/app/prices/_seo/indexability.ts,129,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/app/prices/page.tsx,113,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/app/privacy/page.tsx,234,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/app/proforma/[ref]/PrintButton.tsx,19,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/app/proforma/[ref]/ProformaSheet.tsx,152,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/app/proforma/[ref]/page.tsx,175,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/app/proforma/[ref]/proforma.module.css,282,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/app/request/page.tsx,34,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/app/robots.ts,37,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/app/search/page.tsx,496,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/app/sitemap.test.ts,532,test_suite,Vitest executed; e2e files tracked separately in the report.
src/app/sitemap.ts,353,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/app/tender/page.tsx,109,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/app/terms/page.tsx,205,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/app/tools/[tool]/page.tsx,88,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/app/track/TrackLookup.tsx,128,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/app/track/page.tsx,36,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/app/uploads/[filename]/route.test.ts,74,test_suite,Vitest executed; e2e files tracked separately in the report.
src/app/uploads/[filename]/route.ts,56,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/app/warehouse/page.tsx,140,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/a11y/Announcer.tsx,21,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/a11y/RouteAnnouncer.tsx,31,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/account/AccountOverview.module.css,101,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/account/AccountOverview.tsx,90,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/account/AlertsList.module.css,27,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/account/AlertsList.tsx,162,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/account/BusinessAccountBadge.test.tsx,18,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/account/BusinessAccountBadge.tsx,25,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/account/ClubPanel.module.css,267,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/account/ClubPanel.tsx,178,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/account/DeliveryCity.module.css,51,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/account/DeliveryCity.tsx,48,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/account/FavoritesList.tsx,55,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/account/InviteCode.tsx,31,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/account/JoinClubButton.tsx,28,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/account/LetterheadForm.module.css,68,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/account/LetterheadForm.tsx,160,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/account/OrderTimeline.module.css,152,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/account/OrderTimeline.tsx,60,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/account/OrdersList.module.css,67,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/account/OrdersList.tsx,72,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/account/OrdersListLive.tsx,29,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/account/ProfileStats.module.css,50,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/account/ProfileStats.tsx,56,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/account/ReorderButton.tsx,42,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/account/RequestsList.module.css,117,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/account/RequestsList.tsx,89,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/account/VerificationCard.module.css,131,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/account/VerificationCard.tsx,183,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/account/WarehouseList.tsx,245,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/admin/AdminAlerts.tsx,263,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/admin/CommandPalette.module.css,128,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/admin/CommandPalette.tsx,242,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/admin/ImageUpload.module.css,49,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/admin/ImageUpload.tsx,102,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/admin/JalaliDateField.test.ts,25,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/admin/JalaliDateField.test.tsx,266,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/admin/JalaliDateField.tsx,410,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/admin/PagerFooter.tsx,87,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/admin/adminUi.module.css,457,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/admin/ai/AiAdminTabs.tsx,36,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/admin/ai/AiReview.tsx,490,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/admin/ai/AiUsageConsole.tsx,93,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/admin/ai/PromptVersionsPanel.tsx,166,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/admin/alerts/AlertsPanel.tsx,233,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/admin/audit/ActivityItem.tsx,144,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/admin/audit/AuditLog.tsx,194,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/admin/audit/activity.module.css,187,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/admin/audit/auditVocab.test.ts,46,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/admin/audit/auditVocab.ts,245,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/admin/catalog/CatalogManager.test.tsx,420,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/admin/catalog/CatalogManager.tsx,1145,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/admin/catalog/FactoryOrderPanel.test.tsx,140,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/admin/catalog/FactoryOrderPanel.tsx,190,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/admin/catalog/ImpactLines.tsx,70,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/admin/catalog/SkuDrawer.branchField.test.tsx,195,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/admin/catalog/SkuDrawer.columnTaxonomy.test.tsx,162,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/admin/catalog/SkuDrawer.dimensionsField.test.tsx,114,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/admin/catalog/SkuDrawer.guards.test.tsx,283,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/admin/catalog/SkuDrawer.tsx,1169,changed_and_reviewed,"See change ledger for the exact scope; large files were reviewed around the change, not certified in full."
src/components/admin/catalog/TaxonomyRail.tsx,457,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/admin/catalog/catalog.module.css,482,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/admin/catalog/priceVisibility.test.ts,90,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/admin/catalog/priceVisibility.ts,94,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/admin/charts/BarList.tsx,59,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/admin/charts/ComboChart.tsx,183,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/admin/charts/DonutChart.tsx,91,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/admin/charts/Funnel.tsx,37,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/admin/charts/Gauge.tsx,59,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/admin/charts/MeterBar.tsx,30,changed_and_reviewed,"See change ledger for the exact scope; large files were reviewed around the change, not certified in full."
src/components/admin/charts/PriceHistoryChart.test.tsx,96,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/admin/charts/PriceHistoryChart.tsx,217,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/admin/charts/SalesFunnel.test.tsx,39,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/admin/charts/SalesFunnel.tsx,56,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/admin/charts/charts.module.css,313,changed_and_reviewed,"See change ledger for the exact scope; large files were reviewed around the change, not certified in full."
src/components/admin/content/CommentsModeration.tsx,120,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/admin/content/ContentQueue.tsx,1451,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/admin/content/comments.module.css,37,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/admin/content/content.module.css,271,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/admin/content/editor/ChartNodeView.tsx,309,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/admin/content/editor/EditorErrorBoundary.tsx,40,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/admin/content/editor/ImageDetailsDialog.tsx,146,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/admin/content/editor/ImageNodeView.tsx,63,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/admin/content/editor/LinkDialog.tsx,135,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/admin/content/editor/RichTextEditor.tsx,627,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/admin/content/editor/TableGridPicker.tsx,185,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/admin/content/editor/editor.module.css,656,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/admin/content/editor/editorIcons.tsx,198,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/admin/content/editor/extensions/ArticleImage.ts,109,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/admin/content/editor/extensions/ChartBlock.ts,96,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/admin/content/seo/ArticleSearchConsole.tsx,143,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/admin/content/seo/KeywordToolLinks.tsx,52,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/admin/content/seo/SeoChecklist.tsx,117,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/admin/content/seo/seoPanel.module.css,188,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/admin/dangerConfirm.module.css,38,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/admin/dashboard/BiDashboard.tsx,360,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/admin/dashboard/KpiCard.test.tsx,27,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/admin/dashboard/KpiCard.tsx,75,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/admin/dashboard/MarketingDashboard.tsx,349,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/admin/dashboard/RedirectsManager.tsx,266,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/admin/dashboard/SearchConsoleConnection.tsx,195,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/admin/dashboard/SeoDashboard.tsx,268,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/admin/dashboard/Sparkline.tsx,41,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/admin/dashboard/dashboard.module.css,288,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/admin/desk/MyDesk.module.css,216,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/admin/desk/MyDesk.tsx,699,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/admin/leads/CallOutcomeModal.module.css,98,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/admin/leads/CallOutcomeModal.test.tsx,86,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/admin/leads/CallOutcomeModal.tsx,164,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/admin/leads/LeadDetail.module.css,492,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/admin/leads/LeadDetail.test.tsx,275,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/admin/leads/LeadDetail.tsx,1353,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/admin/leads/LeadsBoard.tsx,65,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/admin/leads/LeadsTab.tsx,462,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/admin/leads/MessagesTab.tsx,184,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/admin/leads/ProformasTab.tsx,135,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/admin/leads/RequestsTab.tsx,211,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/admin/orders/OrdersManager.module.css,16,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/admin/orders/OrdersManager.tsx,348,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/admin/pricing/BilletCard.tsx,127,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/admin/pricing/ExcelImport.tsx,169,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/admin/pricing/PriceSyncPanel.tsx,340,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/admin/pricing/PricingGrid.test.tsx,460,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/admin/pricing/PricingGrid.tsx,1012,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/admin/pricing/priceSync.module.css,44,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/admin/settings/SettingsForm.tsx,831,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/admin/useDangerConfirm.tsx,122,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/admin/users/AdminAllowlist.tsx,254,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/admin/users/UsersTable.tsx,396,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/admin/users/VerificationReview.tsx,135,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/admin/warehouse/WarehouseManager.tsx,1002,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/ai/AdvisorAbout.module.css,71,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/ai/AdvisorAbout.test.tsx,49,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/ai/AdvisorAbout.tsx,64,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/ai/AdvisorCapabilities.module.css,82,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/ai/AdvisorCapabilities.tsx,97,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/ai/AdvisorChat.blocks.test.tsx,198,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/ai/AdvisorChat.choice.test.tsx,105,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/ai/AdvisorChat.draft.test.tsx,128,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/ai/AdvisorChat.icons.test.tsx,93,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/ai/AdvisorChat.module.css,935,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/ai/AdvisorChat.register.test.tsx,123,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/ai/AdvisorChat.resilience.test.tsx,242,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/ai/AdvisorChat.shell.test.tsx,210,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/ai/AdvisorChat.size.test.ts,15,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/ai/AdvisorChat.tsx,1767,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/ai/ChatMarkdown.module.css,141,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/ai/ChatMarkdown.test.tsx,117,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/ai/ChatMarkdown.tsx,319,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/ai/ConversationRail.module.css,115,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/ai/ConversationRail.test.tsx,122,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/ai/ConversationRail.tsx,169,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/ai/ProformaCard.module.css,243,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/ai/ProformaCard.test.tsx,205,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/ai/ProformaCard.tsx,418,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/ai/blocks/AdvisorBlocks.test.tsx,193,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/ai/blocks/AdvisorBlocks.tsx,64,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/ai/blocks/CompareCard.tsx,146,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/ai/blocks/ExpertCard.tsx,42,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/ai/blocks/ForecastCard.tsx,126,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/ai/blocks/OptionsCard.tsx,57,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/ai/blocks/QuoteCard.tsx,87,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/ai/blocks/Sparkline.tsx,99,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/ai/blocks/TrendCard.tsx,59,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/ai/blocks/blocks.module.css,477,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/ai/blocks/parts.tsx,59,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/alerts/AlertBellButton.module.css,37,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/alerts/AlertBellButton.test.tsx,157,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/alerts/AlertBellButton.tsx,369,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/analytics/Analytics.tsx,64,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/analytics/AttributionCapture.tsx,48,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/analytics/InteractionAnalytics.test.tsx,28,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/analytics/InteractionAnalytics.tsx,33,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/auth/LogoutButton.tsx,22,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/auth/ProfileForm.tsx,80,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/cart/CartReminder.test.tsx,75,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/cart/CartReminder.tsx,70,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/cart/CartView.module.css,297,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/cart/CartView.test.tsx,38,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/cart/CartView.tsx,269,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/cart/KgQuantityModal.module.css,101,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/cart/KgQuantityModal.test.tsx,75,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/cart/KgQuantityModal.tsx,138,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/catalog/BulkQuote.module.css,370,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/catalog/BulkQuote.tsx,476,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/catalog/CategoryArt.test.tsx,128,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/catalog/CategoryArt.tsx,99,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/catalog/ExportMenu.module.css,80,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/catalog/ExportMenu.test.ts,145,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/catalog/ExportMenu.tsx,315,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/catalog/FacetRail.module.css,43,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/catalog/FacetRail.tsx,60,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/catalog/FactoryLink.module.css,15,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/catalog/FactoryLink.tsx,60,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/catalog/PriceChart.module.css,214,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/catalog/PriceChart.test.tsx,53,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/catalog/PriceChart.tsx,269,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/catalog/PriceHeader.module.css,38,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/catalog/PriceHeader.tsx,44,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/catalog/PriceTable.angleChannelBranch.test.tsx,183,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/catalog/PriceTable.compareUx.test.tsx,162,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/catalog/PriceTable.dimensions.test.tsx,104,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/catalog/PriceTable.factoryControls.test.tsx,150,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/catalog/PriceTable.factoryLink.test.tsx,78,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/catalog/PriceTable.factoryOrder.test.tsx,120,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/catalog/PriceTable.gradeColumn.test.tsx,204,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/catalog/PriceTable.ibeamHeading.test.tsx,189,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/catalog/PriceTable.kgQuantity.test.tsx,93,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/catalog/PriceTable.manualOrder.test.tsx,92,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/catalog/PriceTable.module.css,653,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/catalog/PriceTable.pipeFields.test.tsx,233,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/catalog/PriceTable.priceBasis.test.tsx,147,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/catalog/PriceTable.profileFields.test.tsx,380,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/catalog/PriceTable.sheetWidthPipeThickness.test.tsx,175,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/catalog/PriceTable.specFilters.test.tsx,141,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/catalog/PriceTable.steelFields.test.tsx,163,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/catalog/PriceTable.subs.test.tsx,96,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/catalog/PriceTable.tsx,1601,changed_and_reviewed,"See change ledger for the exact scope; large files were reviewed around the change, not certified in full."
src/components/catalog/ProductImage.module.css,6,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/catalog/ProductImage.tsx,63,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/catalog/SkuDetail.favorites.test.tsx,115,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/catalog/SkuDetail.kgQuantity.test.tsx,101,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/catalog/SkuDetail.module.css,310,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/catalog/SkuDetail.test.tsx,183,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/catalog/SkuDetail.tsx,621,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/catalog/SubCategoryArt.test.tsx,91,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/catalog/SubCategoryArt.tsx,363,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/club/ArrivalPopup.module.css,132,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/club/ArrivalPopup.test.tsx,92,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/club/ArrivalPopup.tsx,137,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/club/ClubCtas.tsx,45,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/club/ClubLanding.module.css,286,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/club/ClubLanding.tsx,192,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/club/arrivalPopupRoutes.ts,37,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/company/AboutContent.tsx,120,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
